,type,Name,year,director,address,lat,lon,borough,complaints.count.freq,Style_Sec,Mat_Prim,Use_Orig,nbhd,imdb,TEL,URL,system
336,landmarks,GOODMAN EZRA N,1901,,477 1 STREET,40.671248,-73.976572,Brooklyn,1,French neo-Grec,Brownstone,Residential,,,,,NA
337,landmarks,T I R N REALTY CORP,1910,,768 MADISON AVENUE,40.767832,-73.968328,Manhattan,1,neo-Grec,Brownstone,Residential,,,,,NA
338,landmarks,"KNIGHT, MARC O",1901,,181 LEFFERTS AVENUE,40.662085,-73.955277,Brooklyn,1,French Renaissance,Brick,"Residential, multi-family",,,,,NA
339,landmarks,REFORMED PROTESTANT D,1910,,360 WEST END AVENUE,40.783117,-73.982046,Manhattan,1,Flemish Renaissance Revival,Brick,"Religious, church, Dutch Reformed",,,,,NA
340,landmarks,275 BLEECKER CORP,1920,,275 BLEECKER STREET,40.731608,-74.003208,Manhattan,1,Italianate,Wood,Residential,,,,,NA
341,landmarks,ESCORP INC,1910,,123 WEST 11 STREET,40.735758,-73.999138,Manhattan,1,Italianate,Brick,Residential,,,,,NA
342,landmarks,GROVE ESTATES LLC,1930,,1863 PUTNAM AVENUE,40.702776,-73.904173,Queens,1,Romanesque Revival,Yellow Brick,"Residential, multi-family",,,,,NA
343,landmarks,3747 82ND STREET LLC,1922,,37-47 82 STREET,40.749396,-73.884237,Queens,1,neo-Georgian,Brick,Commercial,,,,,NA
344,landmarks,WILLIAM CLINTON,1930,,212 GREENE AVENUE,40.687044,-73.962882,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
345,landmarks,MR & MRS B C BLANEY,1930,,34-25 84 STREET,40.753051,-73.883004,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
346,landmarks,"KOONTZ, MICHAEL J",1935,,34-29 87 STREET,40.753276,-73.880206,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
347,landmarks,"ONLY PROPERTIES, LLC",1910,,31 WALKER STREET,40.719322,-74.00447,Manhattan,1,Second Empire,Masonry,"Commercial, store and lofts",,,,,NA
348,landmarks,LISA A. RENAUD,1901,,80 HANCOCK STREET,40.682267,-73.952296,Brooklyn,1,Egyptian Revival,Brownstone,Residential,,,,,NA
349,landmarks,"RIVERA, JOHNNY",1901,,788 DAWSON STREET,40.817675,-73.899762,The Bronx,1,Romanesque Revival (late),Roman Brick,"Residential, multi-family",,,,,NA
350,landmarks,"PATEL, MIHIR J",1899,,6 BEDFORD STREET,40.728902,-74.003392,Manhattan,1,Renaissance Revival,Brick,Residential,,,,,NA
351,landmarks,ROBERTA P HUBER,1910,,139 WEST 78 STREET,40.781785,-73.977183,Manhattan,1,Romanesque Revival,Stone,Residential,,,,,NA
352,landmarks,SONYA VASSOS,1899,,7 CAMBRIDGE PLACE,40.686525,-73.963409,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
353,landmarks,239 WEST LLC,1843,,239 WEST 12 STREET,40.737649,-74.002317,Manhattan,1,neo-Grec,Brick,Residential,,,,,NA
354,landmarks,"WANG & ASSOCIATES,",1915,,145 GRAND STREET,40.720187,-73.999376,Manhattan,1,Italianate alterations,Brick,Residential,,,,,NA
355,landmarks,86 JANE STREET LLC,1905,,86 JANE STREET,40.738135,-74.00743,Manhattan,1,Italianate,Brick,Residential,,,,,NA
356,landmarks,A TRENKMANN EST INC,1910,,241 CENTRE STREET,40.720234,-73.998167,Manhattan,1,Renaissance Revival,Brick,"Industrial, factory",,,,,NA
357,landmarks,"112 WEST 74TH STREET,",1910,,112 WEST 74 STREET,40.778947,-73.978368,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
358,landmarks,TERRA ALTA LLC,1920,,116 EAST 91 STREET,40.783027,-73.954101,Manhattan,1,Queen Anne,Brownstone,"Residential, multi-family",,,,,NA
359,landmarks,"CHECHAK, KATHRYN",1899,,435 WEST 147 STREET,40.825769,-73.944829,Manhattan,1,Romanesque Revival,Brick,Residential,,,,,NA
360,landmarks,ONE NINETY REALTY COM,1910,,100 WEST 69 STREET,40.775196,-73.980424,Manhattan,1,Queen Anne,Brick,"Residential, multi-family",,,,,NA
361,landmarks,"JARA, JOHNNY",1925,,35-54 88 STREET,40.750936,-73.878853,Queens,1,neo-Georgian,Brick,Residential,,,,,NA
362,landmarks,HANNA LOFTIN,1899,,390 VANDERBILT AVENUE,40.685585,-73.968339,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
363,landmarks,531 BERGEN STREET LLC,1930,,531 BERGEN STREET,40.680352,-73.972642,Brooklyn,1,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
364,landmarks,YOLANDA CLARKE,1900,,77 HALSEY STREET,40.681733,-73.950537,Brooklyn,1,Renaissance Revival,Brownstone,Residential,,,,,NA
365,landmarks,ROBERT A MARVIN,1905,,135 MIDWOOD STREET,40.659794,-73.95588,Brooklyn,1,neo-Renaissance,Brick,Residential,,,,,NA
366,landmarks,"NOVOGRATZ , JOHN",1920,,117 8 AVENUE,40.672354,-73.97372,Brooklyn,1,Richardsonian Romanesque,Brick,"Residential, single-family",,,,,NA
367,landmarks,"CORDOVA-DUPREY, SOCOR",1899,,187 6 AVENUE,40.676277,-73.977385,Brooklyn,1,Classical,Brownstone,Residential,,,,,NA
368,landmarks,"IONE E. BROWNE, TRUST",1899,,29 CLIFTON PLACE,40.687752,-73.96334,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
369,landmarks,31 WEST 74TH STREET L,1973,,31 WEST 74 STREET,40.777975,-73.976025,Manhattan,1,Northern Renaissance,Stone,Residential,,,,,NA
370,landmarks,66-68 WEST 82ND STREE,1900,,68 WEST 82 STREET,40.783453,-73.973019,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
371,landmarks,"SUKKAR, NORMAN",1900,,80 EAST 2 STREET,40.724155,-73.988531,Manhattan,1,Italianate,Brick,Residential,,,,,NA
372,landmarks,GALAXY SILVER LIMITED,1910,,45 EAST 74 STREET,40.772919,-73.964026,Manhattan,1,Queen Anne (original),Brick,Residential,,,,,NA
373,landmarks,ROBINSON VERGIE,1900,,105 MAC DONOUGH STREET,40.681208,-73.942126,Brooklyn,1,Queen Anne,Brownstone,Residential,,,,,NA
374,landmarks,"LYNCH, JAMES J",1899,,126 NOBLE STREET,40.728613,-73.955687,Brooklyn,1,Greek Revival,Wood Frame,Residential,,,,,NA
375,landmarks,"STEJENDAN REALTY, INC",1920,,27 EAST 63 STREET,40.765993,-73.969326,Manhattan,1,neo-Georgian,Brick,Residential,,,,,NA
376,landmarks,110 W 81 ST LLC,1900,,110 WEST 81 STREET,40.783506,-73.975171,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
377,landmarks,101 W. 74TH STREET,1910,,300 COLUMBUS AVENUE,40.778873,-73.97774,Manhattan,1,Queen Anne,Brick,"Residential, multi-family",,,,,NA
378,landmarks,"ORANGE 80, LLC",1900,,72 HENRY STREET,40.698654,-73.992448,Brooklyn,1,Colonial,Brownstone,"Mixed-use, commercial & residential",,,,,NA
379,landmarks,"TOROMA REALTY, LLC",1920,,909 UNION STREET,40.673734,-73.973561,Brooklyn,1,Queen Anne,Brick,Residential,,,,,NA
380,landmarks,WEINER MORTON,1910,,579 6 STREET,40.66706,-73.976638,Brooklyn,1,Georgian,Brick,"Residential, multi-family",,,,,NA
381,landmarks,OTTENDORFER LIBRARY,1884,,135 2 AVENUE,40.728772,-73.98756,Manhattan,1,Queen Anne,Philadelphia Brick,"Civic, library",,,,,NA
382,landmarks,VINCENT W ALLEN,1910,,189 PROSPECT PLACE,40.677994,-73.970386,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
383,landmarks,"THORNHILL, CLARENCEM",1901,,60 MIDWOOD STREET,40.659605,-73.958655,Brooklyn,1,neo-Renaissance,Roman Brick,Residential,,,,,NA
384,landmarks,"VASSILEV, GEORGE JR",1930,,35-44 87 STREET,40.75122,-73.879852,Queens,1,neo-Tudor,Brick,"Outbuilding, garage",,,,,NA
385,landmarks,225-8TH AVE APT CORP,1920,,225 8 AVENUE,40.66984,-73.975797,Brooklyn,1,Renaissance,Limestone,"Residential, multi-family",,,,,NA
386,landmarks,"TOLOSA CORPORATION,NV",1899,,48 EAST 73 STREET,40.772255,-73.96446,Manhattan,1,neo-Grec (original),Flemish-Bond Brick,Residential,,,,,NA
387,landmarks,"JOERG, MICHELE",1901,,537 2 STREET,40.670458,-73.976677,Brooklyn,1,Neoclassical,Roman Brick,Residential,,,,,NA
388,landmarks,EDWIN E FIGUEROA,1899,,267 ALEXANDER AVENUE,40.810503,-73.924825,The Bronx,1,Constructive Expressionism,Brick,Residential,,,,,NA
389,landmarks,"GONZALEZ, JULIO",1935,,34-38 88 STREET,40.753198,-73.879264,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
390,landmarks,"TAKESHITA, MAYUMI",1901,,33 WEST 95 STREET,40.791449,-73.966244,Manhattan,1,Queen Anne,Brick,Residential,,,,,NA
391,landmarks,MIA TERRA REALTY CORP,1900,,40 WEST 88 STREET,40.787097,-73.969601,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
392,landmarks,34 E 64TH ST RLTY CO,1920,,34 EAST 64 STREET,40.766602,-73.968878,Manhattan,1,Queen Anne,Stone,Residential,,,,,NA
393,landmarks,"GORDON, NEIL",1906,,852 PARK PLACE,40.673364,-73.949267,Brooklyn,1,Renaissance Revival,Brownstone,Residential,,,,,NA
394,landmarks,MAGNONE PETER,1900,,11 WEST 82 STREET,40.782978,-73.971845,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
395,landmarks,SORRENTINO ALFONSO,1930,,156 GATES AVENUE,40.684976,-73.961297,Brooklyn,1,neo-Grec,Brownstone,"Mixed-use, commercial & residential",,,,,NA
396,landmarks,"MARTIN, TONI",1899,,37 CLIFTON PLACE,40.687787,-73.963055,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
397,landmarks,102 VANDERBILT AVENUE,1905,,102 VANDERBILT AVENUE,40.694586,-73.97013,Brooklyn,1,neo-Grec,Wood,"Residential, single-family",,,,,NA
398,landmarks,ROITMAN FAMILY LIMITE,1900,,28 WEST 85 STREET,40.785009,-73.970805,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
399,landmarks,"JOSIAH MACY,JR.ETC.",1900,,46 EAST 64 STREET,40.766522,-73.968686,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
400,landmarks,ROANOKE CONDOMINIUM,1931,,69 SOUTH OXFORD STREET,40.687793,-73.973735,Brooklyn,1,Byzantine,Stone,"Residential, multi-family",,,,,NA
401,landmarks,"ROSE, CAROLINE",1935,,34-35 87 STREET,40.753152,-73.880181,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
402,landmarks,20 PIERRE ASSOCIATES,1900,,20 CORNELIA STREET,40.731517,-74.001862,Manhattan,1,neo-Grec,Philadelphia Brick,"Residential, multi-family",,,,,NA
403,landmarks,BRUCE HERMAN,1900,,7 SOUTH ELLIOTT PLACE,40.689204,-73.975989,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
404,landmarks,VANDERBILT PARK OWNER,1910,,675 VANDERBILT AVENUE,40.676602,-73.969233,Brooklyn,1,Renaissance Revival,Iron-Spot Brick,"Residential, multi-family",,,,,NA
405,landmarks,103 WEST SEVENTIETHST,1900,,103 WEST 70 STREET,40.776269,-73.980109,Manhattan,1,Renaissance Revival,Brownstone,Residential,,,,,NA
406,landmarks,ONDERDONK LLC,1930,,817 ONDERDONK AVENUE,40.702251,-73.904271,Queens,1,Romanesque Revival,Yellow Brick,"Residential, multi-family",,,,,NA
407,landmarks,"SCHEIDELMAN, HUDA T",1899,,374 VANDERBILT AVENUE,40.685909,-73.968403,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
408,landmarks,NANA KOJO TUFFOUR,1910,,82 RUTLAND ROAD,40.658924,-73.958086,Brooklyn,1,neo-Renaissance,Roman Brick,Residential,,,,,NA
409,landmarks,20 PIERRE ASSOCIATES,1900,,20 CORNELIA STREET,40.731517,-74.001862,Manhattan,1,neo-Grec,Philadelphia Brick,"Residential, multi-family",,,,,NA
410,landmarks,KAR FIFTH CORP,1920,,22 EAST 80 STREET,40.777255,-73.962247,Manhattan,1,Queen Anne,Brownstone,"Residential, single-family",,,,,NA
411,landmarks,"YAGEL, G. THOMAS JR.",1899,,221 GREENE AVENUE,40.687046,-73.963001,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
412,landmarks,BEVERLY C REID,1900,,384 PARK PLACE,40.675917,-73.96507,Brooklyn,1,Renaissance Revival,Brownstone,Residential,,,,,NA
413,landmarks,"IRWIN, GUY L",1899,,434 WEST 162 STREET,40.83537,-73.93892,Manhattan,1,Classical,Rough-faced Stone,Residential,,,,,NA
414,landmarks,155 W 72 ST REALTY CO,1922,,155 WEST 72 STREET,40.778042,-73.980264,Manhattan,1,neo-Romanesque,Brick,"Commercial, store and lofts",,,,,NA
415,landmarks,VANDERBILT PARK OWNE,1910,,673 VANDERBILT AVENUE,40.676651,-73.969215,Brooklyn,1,Renaissance Revival,Iron-Spot Brick,"Residential, multi-family",,,,,NA
416,landmarks,ISSAC RUSSELL,1901,,194 LEFFERTS AVENUE,40.662085,-73.954995,Brooklyn,1,French Renaissance,Brick,Residential,,,,,NA
417,landmarks,"CHATURVEDI, ANKUR",1930,,34-44 85 STREET,40.75299,-73.882069,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
418,landmarks,"WILLOUGHBY, AARON J",1910,,762 BECK STREET,40.816359,-73.898684,The Bronx,1,Romanesque Revival (late),Roman Brick,Residential,,,,,NA
419,landmarks,"MAY , MARGARET T",1899,,100 MILTON STREET,40.729269,-73.956332,Brooklyn,1,Gothic Revival,Wood Frame,Residential,,,,,NA
420,landmarks,"147 W 80TH, LLC",1900,,147 WEST 80 STREET,40.783212,-73.976334,Manhattan,1,Romanesque Revival,Stone,Residential,,,,,NA
421,landmarks,PARKWAY EAST PROPERTI,1920,,58 WEST 72 STREET,40.777243,-73.978903,Manhattan,1,Romanesque Revival,Brick,"Mixed-use, commercial & residential",,,,,NA
422,landmarks,"ROSSIER, NICOLAS",1899,,137 ST JOHNS PLACE,40.676839,-73.975081,Brooklyn,1,Queen Anne,Brownstone,Residential,,,,,NA
423,landmarks,"HWH KENT, LLC",1931,,149 KENT STREET,40.730831,-73.955256,Brooklyn,1,Romanesque Revival (early),Brick,"Religious, sunday school, Dutch Reformed",,,,,NA
424,landmarks,483-85 AMSTERDAM AVEN,1900,,483 AMSTERDAM AVENUE,40.785875,-73.976326,Manhattan,1,neo-Grec,Brick,"Residential, multi-family",,,,,NA
425,landmarks,JAMES E MINARIK,1930,,34-27 84 STREET,40.753013,-73.883,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
426,landmarks,116 2ND AVENUE LLC,1920,,116 2 AVENUE,40.72782,-73.987765,Manhattan,1,neo-Grec,Red Brick,"Residential, multi-family",,,,,NA
427,landmarks,THORNBURG  DEVIN,1901,,457 13 STREET,40.663078,-73.980648,Brooklyn,1,Romanesque Revival,Not determined,Residential,,,,,NA
428,landmarks,"SABATINI, GARRY JAMES",1899,,43 8 AVENUE,40.674335,-73.972371,Brooklyn,1,neo-Grec,Not determined,Residential,,,,,NA
429,landmarks,JOHN F KOOS,1901,,481 1 STREET,40.671193,-73.97646,Brooklyn,1,French neo-Grec,Brownstone,Residential,,,,,NA
430,landmarks,NORTH BERRY CAPITAL G,1931,,37 GREENPOINT AVENUE,40.729756,-73.958998,Brooklyn,1,German Renaissance Revival,Brick,"Industrial, factory",,,,,NA
431,landmarks,"DAVIS, WADE C",1906,,163 WEST 87 STREET,40.78788,-73.973364,Manhattan,1,Renaissance Revival,Stone,Residential,,,,,NA
432,landmarks,"86 MACDOUGAL STREET,",1899,,86 MAC DOUGAL STREET,40.728682,-74.001588,Manhattan,1,neo-Federal,Brick,Residential,,,,,NA
433,landmarks,WRIGHT TONI,1899,,381 MAC DONOUGH STREET,40.682494,-73.930904,Brooklyn,1,Renaissance Revival,Brownstone,"Residential, multi-family",,,,,NA
434,landmarks,"RAHMAN, MOHAMMED Z",1800,,844 ST NICHOLAS AVENUE,40.828916,-73.942127,Manhattan,1,Beaux-Arts,Brick,Residential,,,,,NA
435,landmarks,ERIC GREGG,1910,,53 NORTH MOORE STREET,40.72036,-74.008525,Manhattan,1,neo-Renaissance,Tan Brick,"Commercial, warehouse",,,,,NA
436,landmarks,GLENN C STONE,1930,,34-20 85 STREET,40.753292,-73.882126,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
437,landmarks,"SHEEHAN, MEGAN",1920,,571 7 STREET,40.666558,-73.977348,Brooklyn,1,neo-Renaissance,Limestone,Residential,,,,,NA
438,landmarks,175 WEST BROADWAY REA,1915,,175 WEST BROADWAY,40.717879,-74.007352,Manhattan,1,neo-Grec,Brick,"Commercial, store and lofts",,,,,NA
439,landmarks,"DELUCCA, ADRIAN",1899,,382 VANDERBILT AVENUE,40.685747,-73.968371,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
440,landmarks,145 WEST 79TH ST OWNE,1928,,145 WEST 79 STREET,40.782515,-73.976796,Manhattan,1,Gothic,Brick,"Residential, multi-family",,,,,NA
441,landmarks,155-159 LAFAYETTE OWN,1920,,159 LAFAYETTE AVENUE,40.687573,-73.971417,Brooklyn,1,Palladian,Brick,"Residential, multi-family",,,,,NA
442,landmarks,"FLORES, KATHRYN",1901,,152 EAST 38 STREET,40.748618,-73.977194,Manhattan,1,Greek Revival,Brick,"Residential, single family",,,,,NA
443,landmarks,THOMAS D STEINER,1901,,143 WEST 78 STREET,40.781818,-73.977262,Manhattan,1,Romanesque Revival,Stone,Residential,,,,,NA
444,landmarks,495 RAR REALTY LLC,1920,,495 12 STREET,40.66341,-73.979584,Brooklyn,1,Neoclassical,Brick,"Residential, multi-family",,,,,NA
445,landmarks,FIDELIS MAXIMUS LLC,1931,,192 ST MARKS AVENUE,40.678839,-73.969993,Brooklyn,1,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
446,landmarks,SEAN M GIBNEY,1935,,34-32 84 STREET,40.752958,-73.883011,Queens,1,neo-Tudor,Brick,Residential,,,,,NA
447,landmarks,"ROSZAK, SARA JANE",1910,,420 HUDSON STREET,40.730436,-74.006808,Manhattan,1,Italianate,Brick,Residential,,,,,NA
448,landmarks,"LIU, YA CHAO",1935,,34-48 88 STREET,40.752989,-73.879225,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
449,landmarks,"CURI, DANIELLE A",1900,,314 WEST 83 STREET,40.787196,-73.97994,Manhattan,1,Renaissance Revival,Brownstone,Residential,,,,,NA
450,landmarks,BELAIR ROAD APT LLC,1880,,33 BELAIR ROAD,40.611022,-74.0655,SI,1,Queen Anne,Clapboard,"Residential, single family",,,,,NA
451,landmarks,JOSE MARTINEZ,1930,,34-38 85 STREET,40.753067,-73.882083,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
452,landmarks,"MIRACULOUS SOLUTIONS,",1930,,363 GRAND AVENUE,40.685158,-73.962151,Brooklyn,1,Queen Anne,Rubble Stone,"Residential, multi-family",,,,,NA
453,landmarks,"BRAITHWAITE, DOROTHYC",1899,,172 MAC DONOUGH STREET,40.681492,-73.939497,Brooklyn,1,Queen Anne,Brownstone,Residential,,,,,NA
454,landmarks,322 WEST 71ST STREET,1901,,322 WEST 71 STREET,40.779352,-73.985543,Manhattan,1,Romanesque Revival,Masonry,Residential,,,,,NA
455,landmarks,ISTITHMAR HOTELS UNIO,1911,,201 PARK AVENUE SOUTH,40.736644,-73.988944,Manhattan,1,Modern French,Granite,"Commercial, offices",,,,,NA
456,landmarks,TINTORI  JOHN,1910,,583 6 STREET,40.667021,-73.976559,Brooklyn,1,Georgian,Brick,"Residential, multi-family",,,,,NA
457,landmarks,"SHIVERS, PETER D",1905,,125 MIDWOOD STREET,40.65978,-73.956114,Brooklyn,1,neo-Renaissance,Brick,Residential,,,,,NA
458,landmarks,"ZEVSON REALTY CO., L.",1900,,26 WEST 88 STREET,40.786976,-73.969312,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
459,landmarks,"HWH 71, LLC",1910,,122 EAST 71 STREET,40.770029,-73.963407,Manhattan,1,neo-Grec (original),Brownstone,Residential,,,,,NA
460,landmarks,"MICHALOWSKI, RENATA",1899,,619 11 STREET,40.663915,-73.978885,Brooklyn,1,Romanesque Revival,Brownstone,Residential,,,,,NA
461,landmarks,"BAUCHMAN, GAIL BETH",1910,,136 WEST 73 STREET,40.778577,-73.979455,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
462,landmarks,"MENGLER, CHRISTOPHER",1925,,236-12 CENTER DRIVE,40.77306,-73.750325,Queens,1,Italianate,Wood Frame,"Residential, single-family",,,,,NA
463,landmarks,ELLIANA 90 LLC,1930,,28 WEST 90 STREET,40.788393,-73.968741,Manhattan,1,Francois I,Brownstone,Residential,,,,,NA
464,landmarks,"CHOWDHURY, KHALIQUE",1935,,34-44 88 STREET,40.753072,-73.879243,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
465,landmarks,"ROSS, DAVID S",1920,,476 WEST 142 STREET,40.823043,-73.948376,Manhattan,1,Spanish Renaissance,Limestone,Residential,,,,,NA
466,landmarks,304 BLEECKER TREVI LL,1910,,304 BLEECKER STREET,40.732635,-74.003817,Manhattan,1,Federal (late)(original),Flemish-Bond Brick,"Mixed-use, commercial & residential",,,,,NA
467,landmarks,"KONTOKOSTA,  CONSTANT",1901,,562 3 STREET,40.669678,-73.97685,Brooklyn,1,Romanesque Revival,Brownstone,Residential,,,,,NA
468,landmarks,MARC CUSUMANO,1900,,63 WEST 90 STREET,40.788805,-73.969683,Manhattan,1,Romanesque Revival,Brick,Residential,,,,,NA
469,landmarks,DELORES ERNANDEZ,1901,,375 STERLING PLACE,40.675116,-73.965676,Brooklyn,1,Renaissance Revival,Brownstone,Residential,,,,,NA
470,landmarks,GROSSFIELD RENA E,1899,,103 PARK PLACE,40.678393,-73.974943,Brooklyn,1,French,Brownstone,Residential,,,,,NA
471,landmarks,"110 READE STREET, LLC",1900,,110 READE STREET,40.715902,-74.008557,Manhattan,1,Second Empire,Masonry,"Commercial, store and lofts",,,,,NA
472,landmarks,"JOHNSON, SCOTT LOCHWO",1901,,535 1 STREET,40.67018,-73.974359,Brooklyn,1,Regency,Limestone,Residential,,,,,NA
473,landmarks,HOTEL DES ARTISTES IN,1917,,11 WEST 67 STREET,40.773219,-73.978702,Manhattan,1,Tudor,Brick,"Residential, multi-family",,,,,NA
474,landmarks,321 SIXTH AVENUE PART,1920,,321 AVENUE OF THE AMER,40.730996,-74.001461,Manhattan,1,Italianate,Brick,Residential,,,,,NA
475,landmarks,"325 W END AVE OWNERS,",1916,,325 WEST END AVENUE,40.782036,-73.98287,Manhattan,1,Jacobean,Orange Brick,"Residential, multi-family",,,,,NA
476,landmarks,130 W. 78TH ST.,1910,,130 WEST 78 STREET,40.781703,-73.977031,Manhattan,1,Renaissance Revival,Brick,Residential,,,,,NA
477,landmarks,COLUMBIA GRAMMAR AND,1910,,34 WEST 94 STREET,40.790802,-73.966685,Manhattan,1,Romanesque Revival,Brick,Residential,,,,,NA
478,landmarks,EUMORPHA LLC,1910,,61 ATLANTIC AVENUE,40.691307,-73.998186,Brooklyn,1,Modern,Brick,Residential,,,,,NA
479,landmarks,ERIC GREGG,1910,,53 NORTH MOORE STREET,40.72036,-74.008525,Manhattan,1,neo-Renaissance,Tan Brick,"Commercial, warehouse",,,,,NA
480,film,*batteries not included,1987,Matthew Robbins,E. 5th St.<br>East Village<br>Manhattan,40.7224453,-73.97865057,Manhattan,NA,,,,East Village,http://imdb.com/title/tt0092494/,,,NA
481,film,12 Angry Men,1957,Sidney Lumet,New York County Courthouse<br>40 Foley Square<br>Lower Manhattan,40.7137,-74.0079,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0050083/,,,NA
482,film,13 Going on 30,2004,Gary Winick,W. 47th St. and Seventh Ave.<br>Times Square<br>Manhattan,40.75922049,-73.98462117,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0337563/,,,NA
483,film,15 Minutes,2001,John Herzfeld,E. 60-66th St. and Madison Ave.<br>Upper East Side<br>Manhattan,40.7661,-73.9696,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0179626/,,,NA
484,film,25th Hour,2002,Spike Lee,World Trade Center<br>Lower Manhattan,40.71179263,-74.01232839,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0307901/,,,NA
485,film,25th Hour,2002,Spike Lee,Carl Schurz Park<br>Upper East Side<br>Manhattan,40.77506559,-73.94312739,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0307901/,,,NA
486,film,A Perfect Murder,1998,Andrew Davis,Long Island City,40.74607025,-73.95038009,Queens,NA,,,,Queens,http://www.imdb.com/title/tt0120787/,,,NA
487,film,A Thousand Clowns,1965,Fred Coe,Statue of Liberty<br>Liberty Island<br>New York Harbor,40.68958731,-74.04379606,Manhattan,NA,,,,New York Harbor,http://www.imdb.com/title/tt0059798/,,,NA
488,film,Across the Sea of Time,1997,Stephen Low,New York Harbor,40.69899091,-74.03849602,Manhattan,NA,,,,New York Harbor,http://imdb.com/title/tt0112286/,,,NA
489,film,After Hours,1985,Martin Scorsese,Mercer and Grand<br>SoHo<br>Manhattan,40.7213,-74.0015,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0088680/,,,NA
490,film,Alice,1990,Woody Allen,E. 95th St. off Madison Ave.<br>Upper East Side<br>Manhattan,40.7866,-73.9547,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0099012/,,,NA
491,film,American Psycho,2000,Mary Harron,Chinatown<br>Manhattan,40.71621654,-73.99808049,Manhattan,NA,,,,Chinatown,http://www.imdb.com/title/tt0144084/,,,NA
492,film,An Unmarried Woman,1978,Paul Mazursky,Mercer St. between Spring and Broome<br>SoHo<br>Manhattan,40.72255913,-74.00029063,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0078444/,,,NA
493,film,Annie Hall,1977,Woody Allen,Coney Island<br>Brooklyn,40.57360922,-73.97596836,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0075686/,,,NA
494,film,Annie Hall,1977,Woody Allen,Pier 11<br>Manhattan,40.70420461,-74.0060252,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0075686/,,,NA
495,film,Annie Hall,1977,Woody Allen,Foot of 59th St. Bridge<br>Upper East Side<br>Manhattan,40.75780643,-73.95962834,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0075686/,,,NA
496,film,Annie Hall,1977,Woody Allen,E. 68th St. between Park Ave. and Madison Ave.<br>Upper East Side<br>Manhattan,40.76890676,-73.96660209,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0075686/,,,NA
497,film,Annie Hall,1977,Woody Allen,W. 95th St.<br>Upper West Side<br>Manhattan,40.79163797,-73.96653771,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0075686/,,,NA
498,film,Arthur,1981,Steve Gordon,Bergdorf's at 754 Fifth Ave.<br>Midtown<br>Manhattan,40.763334,-73.973891,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0082031/,,,NA
499,film,As Good As It Gets,1997,James L. Brooks,Sixth Ave. between 11th St. and 12th St.<br>West Village<br>Manhattan,40.7354051,-73.99831653,Manhattan,NA,,,,West Village,http://imdb.com/title/tt0119822/,,,NA
